app_url,package_name,playstore_ranking_country,ranking
https://play.google.com/store/apps/details?id=com.skgames.trafficrider,com.skgames.trafficrider,India,145
https://play.google.com/store/apps/details?id=com.kwai.video,com.kwai.video,India,146
https://play.google.com/store/apps/details?id=com.lawson.tower,com.lawson.tower,India,147
https://play.google.com/store/apps/details?id=com.videochat.livechat.wemeet,com.videochat.livechat.wemeet,India,148
https://play.google.com/store/apps/details?id=com.youdao.hindict,com.youdao.hindict,India,149
https://play.google.com/store/apps/details?id=com.halfbrick.fruitninjafree,com.halfbrick.fruitninjafree,India,150
https://play.google.com/store/apps/details?id=com.fancyu.videochat.love,com.fancyu.videochat.love,India,151
https://play.google.com/store/apps/details?id=com.virus.hunter,com.virus.hunter,India,152
https://play.google.com/store/apps/details?id=com.playrix.zoo_m3.gplay,com.playrix.zoo_m3.gplay,India,153
https://play.google.com/store/apps/details?id=com.ss.android.ugc.boom,com.ss.android.ugc.boom,India,154
https://play.google.com/store/apps/details?id=net.apex_designs.payback2,net.apex_designs.payback2,India,227
https://play.google.com/store/apps/details?id=com.zuuks.truck.simulator.euro,com.zuuks.truck.simulator.euro,India,228
https://play.google.com/store/apps/details?id=com.git.carromking,com.git.carromking,India,229
https://play.google.com/store/apps/details?id=com.fungames.battletanksbeta,com.fungames.battletanksbeta,India,230
https://play.google.com/store/apps/details?id=com.perfect.slices,com.perfect.slices,India,231
https://play.google.com/store/apps/details?id=com.bilkon.easypiano,com.bilkon.easypiano,India,232
https://play.google.com/store/apps/details?id=com.zitga.empire.warriors.td,com.zitga.empire.warriors.td,India,233
https://play.google.com/store/apps/details?id=com.sofeh.android.musicstudio3,com.sofeh.android.musicstudio3,India,234
https://play.google.com/store/apps/details?id=com.flatfish.cal.privacy,com.flatfish.cal.privacy,India,235
https://play.google.com/store/apps/details?id=com.zapak.littlesinghamrun,com.zapak.littlesinghamrun,India,236
https://play.google.com/store/apps/details?id=zombie.survival.dead.shooting,zombie.survival.dead.shooting,India,237
